keyword,tanggal,username,name,tweet,total retweet,total like,url ID,location,source
@indihome,2020-10-15 03:09:16,ardhiaaanaa,ardhiana⁰⁵/¹² KANGEN ASAHI 😭,sep pa maksud,0,0,https://twitter.com/twitter/statuses/1316576850706014211,,Twitter for Android
@indihome,2020-10-15 03:09:10,Gat3Tb,TBGat3,terbaiknya dari mana tersolusikan dari mana berpikirlah pakai logika jika diposisikan ke kalian bagaimana klo bicara sesuai fakta sob paham,0,0,https://twitter.com/twitter/statuses/1316576826781659136,,Twitter for Android
@indihome,2020-10-15 03:09:07,TeguhRifaldy,Teguh Rifaldi,ini knpa dari kemarin tidak bisa udh dtg ke plaza banjarmasin disuruh nunggu trus teknisi datang maish ttep gabisa dan malah disuruh ke plaza lg gmn ini,0,0,https://twitter.com/twitter/statuses/1316576813015990273,Indonesia,Twitter for iPhone
@indihome,2020-10-15 03:08:54,uunsgrt,𝓤𝓾𝓷 𝓢𝓾𝓰𝓲𝓪𝓻𝓽𝓲,sep iso nek ono barenge masang jane wingi yo bareng pas gonku wkwk,0,0,https://twitter.com/twitter/statuses/1316576758200582145,"Purworejo, Indonesia",Twitter for Android
@indihome,2020-10-15 03:08:49,edimichael,edi santoso I.C.S,terimakasih untuk pelayanannya selama ini udah stahunan tanpa kendala berarti apresiasi,0,0,https://twitter.com/twitter/statuses/1316576734859284481,,Twitter for Android
@indihome,2020-10-15 03:08:07,sndardelia,sindi ardelia,udahhlah wkwkwkk,0,0,https://twitter.com/twitter/statuses/1316576560283934722,,Twitter for Android
@indihome,2020-10-15 03:08:06,rczaa,72H ᴮᴱ : Za⁷ ¦ AKUN RUSAK,3 bulan sobat mau main game online berat tau tau udah nyampe turet dan kena has been slain hiks wifi tetangga aman aman aja soalnya nggak perlu dimatikan juga main game pun lancar meeting zoom aman bayarnya sama 300 tapi kok rasanya dibedakan ya,0,0,https://twitter.com/twitter/statuses/1316576554953003008,"➯ payment ·. · qris, ovo, dana",Twitter for Android
@indihome,2020-10-15 03:07:51,nugrahatheo,Theo Nugraha,error lagi kau kenapaaaa,0,0,https://twitter.com/twitter/statuses/1316576491447017472,"Temanggung, Indonesia",Twitter for iPhone
@indihome,2020-10-15 03:07:45,mtmarbun,angga marbun,pengen masang dual play tapi malas didatengin petugas ke rumah boleh setting sendiri ga,0,0,https://twitter.com/twitter/statuses/1316576468994908162,,Twitter for iPhone
@indihome,2020-10-15 03:07:40,ghesanita,Gina,kenapa manja sekali ini signal,0,0,https://twitter.com/twitter/statuses/1316576448883224576,Indonesia,Twitter for iPhone
@indihome,2020-10-15 03:06:53,eselge_,sodara darwin,masukkan no internet ci yg di username,0,0,https://twitter.com/twitter/statuses/1316576249116983296,"Semarang, Jawa Tengah",Twitter for Android
@indihome,2020-10-15 03:06:40,faaatkulm,𝗙𝗮𝘁𝗸𝘂𝗹𝗠,sep pake yang 20mbps dan baru bayar kecepatan hanya segini dom sby,0,0,https://twitter.com/twitter/statuses/1316576195031396352,"Kota Surabaya, Jawa Timur",Twitter for Android
@indihome,2020-10-15 03:06:15,bdamatudh_,Riska___ 🦋,sep luar biasa anda,0,0,https://twitter.com/twitter/statuses/1316576091398533121,"Bengkulu, Indonesia",Twitter for Android
@indihome,2020-10-15 03:06:15,Rianldgnwn,ian,121715227927 internetnya udah mayi 3 hari teknisi belom dateng sama sekali kalian ini kerjanya gimana sih,0,0,https://twitter.com/twitter/statuses/1316576090303782913,,Twitter for Android
@indihome,2020-10-15 03:05:52,bprasetya_,Pras,kenapa sampai skrg internet masih mati,0,0,https://twitter.com/twitter/statuses/1316575992505266176,Makassar,Twitter Web App
@indihome,2020-10-15 03:05:40,petrichorec,Al.,tolong mas mba di cek dm saya ya tolonggg banget hapunten ini mah mba mas,0,0,https://twitter.com/twitter/statuses/1316575944748883968,"pudu, haechan the pudu",Twitter for Android
@indihome,2020-10-15 03:04:50,BagindoY,CIMPORONG,woi kau knp jam 9 pagi signal lu sdh hilang dan biasanya sore baru nyala lagi dan ini sdh sering terjadi gw sdh bbrp kali nyampaikan ke elu gw langganan bukan gratis anak gw jd susah belajar daring dan gw susah dgn kerjaan gw gw cc in ke id,0,0,https://twitter.com/twitter/statuses/1316575735193067520,,Twitter for Android
